time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,0.945273904868,1.50959321399,16.199288196,0.148373558953,6.17808299438,0.0,1.29620305677,1.99586874614,4.27207156738,0.0152441466495,-0.0169952681739,0.0,441.86132498457414,441.7090081919924,442.38877274754554,442.5228997357124
2.520000000000002,1.02491175738,1.63192400221,16.4556883959,0.149667902928,6.17747180499,0.0,1.35843295473,2.08186480606,4.27449355652,0.0319125598913,0.000793868585219,0.0,428.226467507045,429.7373083102939,428.3540025972071,429.76933665902686
2.580000000000002,1.10866722261,1.75996727729,16.7157722986,0.151910604711,6.17713374164,0.0,1.43334218651,2.1863327146,4.39436009919,0.0465276990371,-0.0233485568624,0.0,467.390727294515,465.50522002471087,466.15228339524066,467.2936537480954
2.640000000000002,1.19657170772,1.89381643197,16.9797603814,0.154485889354,6.1759281927,0.0,1.496887201,2.27547626309,4.40505463368,0.034506989068,-0.0142680090971,0.0,432.8077005093225,433.57138909049206,434.06604502049044,433.0570058645598
2.700000000000002,1.28834774722,2.03311000295,17.2447766892,0.156180370376,6.17512315664,0.0,1.56234562239,2.36773581908,4.42859688443,0.0111763477259,-0.0117679171335,0.0,438.06762894619834,438.275611894101,438.73389492304256,436.7924776805521
2.760000000000002,1.38405475704,2.1779456633,17.5111440907,0.156817816055,6.17419033665,0.0,1.62791694434,2.46009204822,4.45012389198,0.00949606252254,-0.0244437077664,0.0,437.9668422385768,436.9112238783203,438.17238931944905,438.0325368758167
2.820000000000002,1.48410295119,2.32888061324,17.7823316518,0.157202820987,6.17280335941,0.0,1.70707558511,2.57095193812,4.58874429957,-0.000589891341265,-0.0205857559125,0.0,475.2411897394974,475.5368321498417,474.5540409964965,473.77902147648996
2.880000000000002,1.58924063602,2.48690467429,18.0646373182,0.157249310696,6.17135899479,0.0,1.79752170424,2.69626875994,4.82028884313,0.00337360814555,-0.0321627138513,0.0,503.98482206906715,503.1472632459425,502.87041903982805,503.15746036123016
2.940000000000002,1.69880191369,2.6509955292,18.3517488449,0.157645217253,6.17017893137,0.0,1.85463402972,2.77341767538,4.75031238995,0.0123733459694,-0.00217417702252,0.0,410.4722717149819,413.12535087654004,411.1124164547169,411.9091269599354
3.000000000000002,1.81233139274,2.82044765015,18.6393007833,0.157923534301,6.16968481807,0.0,1.9296205004,2.87489932223,4.83425780166,-0.0190718637902,-0.0245177741261,0.0,462.2492572749449,460.4849662044067,462.89601389830324,460.41445348028304
